id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
259;Administração de Serviços na Nuvem de Governo;https://www.escolavirtual.gov.br/curso/259;TI - Governo e Transformação Digital;Enap;Ministério da Fazenda;30;30;Curso Aberto;Com foco na necessidade de capacitar servidores do Poder Executivo federal em atendimento ao Programa de Desenvolvimento de Capacidades para Transformação Digital no Poder Executivo Federal (Capacita Gov.br), o curso foi desenvolvido pela Enap, em parceria com a Secretaria de governo Digital do Ministério da Economia em 2019.;Gestores públicos e/ou Analistas em TI. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.; Módulo I – Visão Geral de Computação em Nuvem Módulo II - Itens Básicos de Infraestrutura Módulo III - Mecanismos de Segurança da Informação em Nuvem Módulo IV - Aprisionamento Tecnológico (Lock-in) Módulo V - Gerenciando Custo ;24/10/2019;;
59;Administración de servicios gubernamentales en la nube;https://www.escolavirtual.gov.br/curso/59;TI - Governo e Transformação Digital;Enap;Ministério da Fazenda;30;30;Curso Aberto;El curso fue desarrollado por Enap, en colaboración con Ministerio de Economía en 2019. El curso se desarrolló con un enfoque en la necesidad de capacitar a funcionarios del Poder Ejecutivo Federal en cumplimiento del Programa de Desarrollo de Capacidades para la Transformación Digital en el Poder Ejecutivo Federal (Capacita Gov.br);Gerentes públicos y/o Analistas de TI. Sin embargo, el curso está abierto y cualquier persona interesada en la asignatura puede inscribirse.;Módulo I – Descripción general de la Computación en la NubeMódulo II - Elementos básicos de infraestructuraMódulo III - Mecanismos de seguridad de la información en la nubeMódulo IV - Bloqueo tecnológico (Lock-in)Módulo V – Gestión de costos;13/08/2021;;
551;Administration of Government Cloud Services;https://www.escolavirtual.gov.br/curso/551;TI - Governo e Transformação Digital;Enap;Ministério da Fazenda;30;30;Curso Aberto;The course was developed by Enap, in partnership with the Secretary of Digital Government of the Ministry of Economy in 2019. It was developed with a focus on the necessity of capacitating servants of the Federal Executive Branch in attendance to the Capacity Building Program for Digital Transformation of the Federal Executive Branch (Capacita.Gov.br).;Public managers and/or IT Analysts. However, the course is open and anyone interested in the subject can enroll.;Module 1: Cloud Computing Overview.Module 2: Basic Infrastructure Items.Module 3: Mechanisms of Cloud Information Security.Module 4: Technological Imprisonment (Lock-in).Module 5: Managing Cost;13/08/2021;;
409;Análise de riscos para contratações de TIC;https://www.escolavirtual.gov.br/curso/409;TI - Governo e Transformação Digital;Enap;Secretaria de Governo Digital;20;30;Curso Aberto;O curso apresenta os conceitos e procedimentos adequados à análise de riscos para contratações de TIC, tendo como principal base teórica a Instrução Normativa SGD/ME nº 1, de 4 de abril de 2019, que trouxe inovações ao processo de contratação de soluções de TIC no tocante ao gerenciamento de riscos, à publicidade dos processos e aos papéis dos integrantes da equipe de planejamento da contratação.;Agentes públicos que atuam ou venham a atuar na área de contratações de TIC. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Tipos de riscos nas contratações de TICMódulo 2 – Probabilidade, impacto, nível e desafios dos riscos nas contratações de TICMódulo 3 – Mapeamento dos riscos nas contratações de TICMódulo 4 – Monitoramento e tratamento dos riscos nas contratações de TIC;04/04/2021;;
840;Aplicação do Power BI para Aprimoramento da Gestão;https://www.escolavirtual.gov.br/curso/840;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;25;30;Curso Aberto;Neste curso, você irá conhecer a metodologia Business Intelligence por meio da ferramenta Power BI, que trabalha com acesso interativo aos dados e permite realizar análises apropriadas. É importante que a ferramenta esteja disponível em seu computador para que você tenha maior aproveitamento durante seus estudos e possa praticar as ações demonstradas. Acesse o curso e saiba mais!;Agentes do setor de administração pública federal. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Introdução ao Power BI;Módulo 2: Obtenção e Transformação dos Dados;Módulo 3: Modelagem dos Dados;Módulo 4: Cálculos no Power BI;Módulo 5: Visualização no Power BI;Módulo 6: Publicação no Power BI Online;Módulo 7: Automatização no Power BI Online.";14/12/2022;;
629;Aprendendo com Python;https://www.escolavirtual.gov.br/curso/629;TI - Governo e Transformação Digital;Enap;Columbia University;20;30;Curso Aberto;Este curso aprofunda os fundamentos da ciência da computação em termos de variáveis, condicionais, loops e funções usando a sintaxe de programação do Python. Aprenda como aplicar esta linguagem para resolver vários problemas e usar seus frameworks / bibliotecas / pacotes para diferentes contextos. Este curso também está disponível na versão inglês.;Destina-se a servidores públicos de qualquer esfera e Poder. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Variáveis, Operações, CondiçõesMódulo 2: Loops, FunçõesMódulo 3: Estruturas Básicas de DadosMódulo 4: Programação Orientada a ObjetosMódulo 5: Usos e Aplicações de Bibliotecas;15/09/2021;;
799;Arquitetura de Soluções para Transformação Digital;https://www.escolavirtual.gov.br/curso/799;TI - Governo e Transformação Digital;Enap;Secretaria de Governo Digital;25;30;Curso Aberto;A arquitetura de Soluções apoia a transformação digital a partir de controles e passos simples, utilizando o gerenciamento de projetos e a experiência profissional para acelerar o desenvolvimento de soluções. É necessário compreender a melhor maneira de aliar as necessidades da organização com a tecnologia. Que tal conhecer os benefícios que isso gera nas organizações como um todo? Vamos lá? Faça agora a sua inscrição!;Agentes públicos do Sistema de Administração dos Recursos de Tecnologia da Informação (SISP), pessoas que desejam entender Arquitetura de Soluções para Transformação Digital. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: A Arquitetura de Soluções a Serviço da Transformação Digital;Módulo 2: O que Pode Fazer a Arquitetura de Soluções;Módulo 3: As Plataformas de Serviços, Tecnologia e Equipes DevOps;Módulo 4: O Sucesso da Transformação;Módulo 5: A Arquitetura de Soluções na Prática.";19/12/2022;;
1041;Atuação do Encarregado na LGPD: A Função de Orientar;https://www.escolavirtual.gov.br/curso/1041;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;15;20;Curso Aberto;O encarregado é o profissional chave para a proteção de dados em uma organização! Aprenda a implementar a LGPD, orientar equipes e garantir a segurança das informações. Neste curso, você aprenderá as práticas essenciais para garantir a privacidade e segurança das informações, desde a gestão estratégica até a orientação de áreas-chave como TI e RH. Prepare-se para liderar a cultura de proteção de dados na sua organização!;Servidores públicos federais que necessitam conhecer a função de orientar funcionários e contratados atuantes em áreas envolvidas com o tratamento de dados pessoais, tais como Gestão de Pessoas, Tecnologia da Informação etc. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: O Papel Estratégico do Encarregado à Proteção da Privacidade;Módulo 2: Orientando sobre Gestão da Privacidade;Módulo 3: Orientando a Área de Tecnologia da Informação;Módulo 4: Orientando a Área de Gestão de Pessoas.";25/11/2024;;
368;Avaliação da qualidade de serviços como base para gestão e melhoria de serviços públicos;https://www.escolavirtual.gov.br/curso/368;TI - Governo e Transformação Digital;Enap;Ministério da Fazenda;20;30;Curso Aberto;Este curso apresenta a contextualização e os principais modelos da avaliação de qualidade de serviços que podem contribuir para a melhoria da gestão dos serviços públicos, sejam eles presenciais ou digitais. O conteúdo ainda aborda alguns dos instrumentos brasileiros de avaliação aplicados aos serviços públicos. Que saber mais? Faça sua inscrição.;Agentes públicos que atuem na gestão da melhoria de serviços públicos, especialmente aqueles digitais. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 - Visão Geral sobre serviços e avaliação de serviços públicosMódulo 2 - Histórico e evolução dos modelos de avaliação de serviçoMódulo 3 - Aplicação de ferramentas de avaliação a um serviço específicoMódulo 4: Melhoria dos serviços públicos;02/12/2020;;
533;Blockchain aplicada a resolução de problemas na Administração Pública;https://www.escolavirtual.gov.br/curso/533;TI - Governo e Transformação Digital;Enap;Secretaria de Governo Digital;17;30;Curso Aberto;Imagine o espaço do seu computador, desde os arquivos até programas mais complexos, em conexão com milhares de computadores ao redor do mundo, todos pensando como um, em consenso. É dessa maneira que as tecnologias blockchain trabalham, como uma rede interconectada com o objetivo de trazer possibilidades novas para resolver problemas. Acesse o curso e conheça mais sobre como essa tecnologia funciona!;Servidores Públicos do Sistema de Administração dos Recursos de Tecnologia da Informação (SISP), pessoas que desejam entender como a blockchain pode ser utilizada na Administração Pública. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Introdução à Blockchain;Módulo 2: Dominando os Conceitos da Blockchain;Módulo 3: A Adoção da Tecnologia Blockchain;Módulo 4: Aplicações na Administração Pública.";07/07/2022;;
946;Business Intelligence no Sistema Integrado de Planejamento e Orçamento - Siop BI;https://www.escolavirtual.gov.br/curso/946;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;30;30;Curso Aberto;O SIOP BI é um sistema da Administração Pública Federal que integra tecnologia de Business Intelligence ao Sistema Integrado de Planejamento e Orçamento - SIOP. Neste curso, você conhecerá as principais funcionalidades e procedimentos necessários para operacionalização desse sistema que possibilita a realização de consultas e extração de dados. Quer aprender sobre o assunto? Inscreva-se!;Servidores públicos e interessados na área de orçamento, finanças, planejamento ou controle governamental que desejam adquirir conhecimentos fundamentais sobre o sistema e suas funcionalidades. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1: Business Intelligence Noções e (BI)Módulo 2: O Sistema Integrado de Planejamento e Orçamento SIOP - BIMódulo 3: Introdução ao SIOPMódulo 4: Consultas no Extrator do SIOP BI;07/05/2024;;
509;Cadastro de informações sobre serviços no Portal Gov.br;https://www.escolavirtual.gov.br/curso/509;TI - Governo e Transformação Digital;Enap;Secretaria de Governo Digital;20;30;Curso Aberto;O curso integra o Programa de Desenvolvimento de Capacidades para Transformação Digital (capacita.gov.br) e visa o desenvolvimento de servidores para a promoção da transformação digital, contribuindo para o aumento de benefícios à sociedade por meio da expansão do acesso às informações governamentais, melhorando serviços públicos digitais e ampliando a participação social.;Servidores e colaboradores que editam conteúdo de serviços no Portal Gov.br. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 – Descrevendo um serviço público de atendimentoMódulo 2 – Cadastrando um serviço público de atendimento;18/06/2021;;
